actor_id,type,frame,speed (m/s),heading (rad),yaw_rate (rad/s)
041b9e3abcab4e5c8c3eded8054415cb,car,39,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,40,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,41,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,42,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,43,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,44,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,45,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,46,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,47,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,48,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,49,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,50,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,51,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,52,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,53,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,54,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,55,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,56,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,57,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,58,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,59,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,60,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,61,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,62,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,63,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,64,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,65,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,66,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,67,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,68,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,69,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,70,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,71,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,72,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,73,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,74,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,75,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,76,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,77,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,78,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,79,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,80,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,81,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,82,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,83,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,84,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,85,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,86,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,87,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,88,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,89,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,90,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,91,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,92,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,93,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,94,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,95,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,96,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,97,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,98,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,99,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,100,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,101,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,102,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,103,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,104,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,105,14.44,2.428,24.28
041b9e3abcab4e5c8c3eded8054415cb,car,106,14.44,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,107,14.44,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,108,14.44,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,109,14.44,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,110,14.45,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,111,14.45,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,112,14.45,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,113,14.45,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,114,14.45,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,115,13.77,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,116,13.77,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,117,13.77,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,118,13.77,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,119,13.77,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,120,13.79,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,121,13.79,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,122,13.79,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,123,13.79,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,124,13.79,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,125,15.02,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,126,15.02,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,127,15.02,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,128,15.02,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,129,15.02,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,130,13.68,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,131,13.68,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,132,13.68,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,133,13.68,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,134,13.68,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,135,0.0,2.428,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,136,0.0,0.0,-24.28
041b9e3abcab4e5c8c3eded8054415cb,car,137,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,138,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,139,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,140,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,141,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,142,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,143,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,144,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,145,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,146,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,147,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,148,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,149,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,150,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,151,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,152,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,153,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,154,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,155,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,156,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,157,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,158,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,159,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,160,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,161,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,162,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,163,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,164,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,165,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,166,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,167,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,168,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,169,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,170,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,171,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,172,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,173,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,174,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,175,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,176,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,177,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,178,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,179,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,180,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,181,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,182,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,183,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,184,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,185,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,186,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,187,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,188,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,189,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,190,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,191,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,192,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,193,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,194,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,195,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,196,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,197,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,198,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,199,0.0,0.0,0.0
041b9e3abcab4e5c8c3eded8054415cb,car,200,0.0,0.0,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,0,8.37,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,1,8.37,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,2,8.37,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,3,8.37,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,4,8.37,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,5,8.65,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,6,8.65,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,7,8.65,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,8,8.65,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,9,8.65,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,10,9.63,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,11,9.63,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,12,9.63,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,13,9.63,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,14,9.63,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,15,9.81,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,16,9.81,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,17,9.81,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,18,9.81,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,19,9.81,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,20,10.39,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,21,10.39,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,22,10.39,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,23,10.39,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,24,10.39,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,25,10.35,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,26,10.35,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,27,10.35,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,28,10.35,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,29,10.35,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,30,11.11,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,31,11.11,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,32,11.11,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,33,11.11,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,34,11.11,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,35,11.46,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,36,11.46,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,37,11.46,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,38,11.46,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,39,11.46,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,40,10.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,41,10.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,42,10.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,43,10.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,44,10.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,45,13.32,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,46,13.32,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,47,13.32,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,48,13.32,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,49,13.32,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,50,12.1,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,51,12.1,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,52,12.1,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,53,12.1,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,54,12.1,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,55,12.23,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,56,12.23,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,57,12.23,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,58,12.23,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,59,12.23,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,60,12.09,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,61,12.09,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,62,12.09,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,63,12.09,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,64,12.09,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,65,12.67,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,66,12.67,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,67,12.67,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,68,12.67,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,69,12.67,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,70,12.66,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,71,12.66,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,72,12.66,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,73,12.66,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,74,12.66,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,75,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,76,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,77,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,78,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,79,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,80,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,81,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,82,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,83,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,84,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,85,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,86,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,87,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,88,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,89,13.18,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,90,13.19,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,91,13.19,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,92,13.19,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,93,13.19,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,94,13.19,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,95,11.88,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,96,11.88,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,97,11.88,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,98,11.88,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,99,11.88,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,100,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,101,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,102,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,103,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,104,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,105,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,106,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,107,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,108,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,109,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,110,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,111,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,112,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,113,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,114,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,115,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,116,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,117,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,118,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,119,13.52,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,120,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,121,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,122,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,123,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,124,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,125,15.42,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,126,15.42,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,127,15.42,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,128,15.42,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,129,15.42,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,130,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,131,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,132,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,133,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,134,14.04,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,135,12.92,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,136,12.92,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,137,12.92,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,138,12.92,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,139,12.92,-0.752,0.0
ed634e83a0664c59b8d5e7cc84f8ae3e,car,140,14.37,-0.752,0.0
