actor_id,type,frame,speed (m/s),heading (rad),yaw_rate (rad/s),longitudinal,lateral
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,41,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,42,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,43,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,44,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,45,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,46,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,47,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,48,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,49,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,50,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,51,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,52,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,53,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,54,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,55,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,56,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,57,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,58,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,59,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,60,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,61,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,62,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,63,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,64,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,65,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,66,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,67,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,68,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,69,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,70,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,71,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,72,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,73,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,74,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,75,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,76,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,77,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,78,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,79,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,80,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,81,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,82,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,83,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,84,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,85,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,86,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,87,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,88,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,89,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,90,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,91,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,92,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,93,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,94,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,95,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,96,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,97,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,98,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,99,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,100,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,101,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,102,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,103,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,104,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,105,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,106,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,107,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,108,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,109,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,110,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,111,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,112,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,113,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,114,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,115,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,116,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,117,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,118,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,119,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,120,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,121,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,122,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,123,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,124,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,125,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,126,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,127,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,128,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,129,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,130,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,131,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,132,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,133,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,134,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,135,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,136,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,137,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,138,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,139,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,140,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,141,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,142,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,143,0.0,0.0,0.0,standing_still,going_straight
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,144,0.0,0.0,0.0,standing_still,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,145,1.59,-0.677,-6.767,accelerating,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,146,1.59,-0.676,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,147,1.59,-0.676,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,148,1.59,-0.676,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,149,1.59,-0.675,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,150,1.59,-0.675,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,151,1.59,-0.674,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,152,1.59,-0.674,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,153,1.59,-0.674,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,154,1.59,-0.673,0.004,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,155,1.3,-0.673,0.004,decelerating,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,156,1.3,-0.672,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,157,1.3,-0.671,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,158,1.3,-0.67,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,159,1.3,-0.67,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,160,1.3,-0.669,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,161,1.3,-0.668,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,162,1.3,-0.667,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,163,1.3,-0.667,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,164,1.3,-0.666,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,165,1.5,-0.665,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,166,1.5,-0.664,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,167,1.5,-0.663,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,168,1.5,-0.663,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,169,1.5,-0.662,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,170,1.5,-0.661,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,171,1.5,-0.66,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,172,1.5,-0.66,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,173,1.5,-0.659,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,174,1.5,-0.658,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,175,1.5,-0.657,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,176,1.5,-0.656,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,177,1.5,-0.656,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,178,1.5,-0.655,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,179,1.5,-0.654,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,180,1.5,-0.653,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,181,1.5,-0.653,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,182,1.5,-0.652,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,183,1.5,-0.651,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,184,1.5,-0.65,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,185,1.5,-0.65,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,186,1.5,-0.649,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,187,1.5,-0.648,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,188,1.5,-0.647,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,189,1.5,-0.646,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,190,1.5,-0.646,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,191,1.5,-0.645,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,192,1.5,-0.644,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,193,1.5,-0.643,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,194,1.5,-0.643,0.008,cruising,turning_right
3a929e4cb5f2404889bce67fbd5bc79b,pedestrian,195,0.0,-0.642,0.008,standing_still,turning_right
ca291f5d8bf7447ca85d6a768808246d,car,0,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,1,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,2,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,3,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,4,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,5,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,6,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,7,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,8,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,9,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,10,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,11,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,12,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,13,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,14,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,15,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,16,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,17,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,18,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,19,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,20,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,21,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,22,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,23,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,24,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,25,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,26,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,27,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,28,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,29,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,30,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,31,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,32,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,33,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,34,0.01,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,35,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,36,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,37,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,38,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,39,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,40,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,41,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,42,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,43,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,44,0.0,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,45,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,46,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,47,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,48,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,49,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,50,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,51,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,52,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,53,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,54,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,55,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,56,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,57,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,58,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,59,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,60,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,61,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,62,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,63,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,64,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,65,0.03,-0.652,0.0,standing_still,going_straight
ca291f5d8bf7447ca85d6a768808246d,car,66,0.03,-0.652,0.0,standing_still,going_straight
