actor_id,type,frame,speed (m/s),heading (rad),yaw_rate (rad/s),longitudinal,lateral
3c988d7c752a49b385f2eea8322652d1,car,36,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,37,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,38,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,39,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,40,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,41,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,42,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,43,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,44,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,45,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,46,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,47,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,48,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,49,0.0,0.0,0.0,standing_still,turning_right
3c988d7c752a49b385f2eea8322652d1,car,50,11.11,-0.926,-9.262,accelerating,going_straight
3c988d7c752a49b385f2eea8322652d1,car,51,11.11,-0.923,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,52,11.11,-0.919,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,53,11.11,-0.916,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,54,11.11,-0.912,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,55,14.37,-0.909,0.035,accelerating,going_straight
3c988d7c752a49b385f2eea8322652d1,car,56,14.37,-0.91,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,57,14.37,-0.912,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,58,14.37,-0.914,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,59,14.37,-0.916,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,60,14.37,-0.917,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,61,14.37,-0.919,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,62,14.37,-0.921,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,63,14.37,-0.923,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,64,14.37,-0.924,-0.017,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,65,15.04,-0.926,-0.017,accelerating,going_straight
3c988d7c752a49b385f2eea8322652d1,car,66,15.04,-0.923,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,67,15.04,-0.919,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,68,15.04,-0.916,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,69,15.04,-0.912,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,70,15.17,-0.909,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,71,15.17,-0.905,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,72,15.17,-0.902,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,73,15.17,-0.898,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,74,15.17,-0.895,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,75,10.05,-0.891,0.035,decelerating,going_straight
3c988d7c752a49b385f2eea8322652d1,car,76,10.05,-0.888,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,77,10.05,-0.884,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,78,10.05,-0.881,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,79,10.05,-0.877,0.035,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,80,16.48,-0.874,0.035,accelerating,going_straight
3c988d7c752a49b385f2eea8322652d1,car,81,16.48,-0.875,-0.014,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,82,16.48,-0.877,-0.014,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,83,16.48,-0.878,-0.014,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,84,16.48,-0.879,-0.014,cruising,going_straight
3c988d7c752a49b385f2eea8322652d1,car,85,5.81,-0.881,-0.014,decelerating,turning_left
3c988d7c752a49b385f2eea8322652d1,car,86,5.81,-0.87,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,87,5.81,-0.859,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,88,5.81,-0.848,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,89,5.81,-0.838,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,90,5.82,-0.827,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,91,5.82,-0.816,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,92,5.82,-0.805,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,93,5.82,-0.794,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,94,5.82,-0.783,0.108,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,95,9.25,-0.773,0.108,accelerating,turning_left
3c988d7c752a49b385f2eea8322652d1,car,96,9.25,-0.786,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,97,9.25,-0.8,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,98,9.25,-0.813,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,99,9.25,-0.827,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,100,9.26,-0.841,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,101,9.26,-0.854,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,102,9.26,-0.868,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,103,9.26,-0.881,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,104,9.26,-0.895,-0.136,cruising,turning_left
3c988d7c752a49b385f2eea8322652d1,car,105,0.0,-0.909,-0.136,standing_still,turning_left
3c988d7c752a49b385f2eea8322652d1,car,106,0.0,-0.0,9.087,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,107,0.0,-0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,108,0.0,-0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,109,0.0,-0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,110,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,111,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,112,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,113,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,114,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,115,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,116,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,117,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,118,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,119,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,120,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,121,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,122,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,123,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,124,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,125,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,126,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,127,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,128,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,129,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,130,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,131,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,132,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,133,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,134,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,135,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,136,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,137,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,138,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,139,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,140,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,141,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,142,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,143,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,144,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,145,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,146,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,147,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,148,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,149,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,150,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,151,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,152,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,153,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,154,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,155,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,156,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,157,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,158,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,159,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,160,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,161,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,162,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,163,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,164,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,165,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,166,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,167,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,168,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,169,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,170,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,171,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,172,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,173,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,174,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,175,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,176,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,177,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,178,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,179,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,180,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,181,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,182,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,183,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,184,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,185,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,186,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,187,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,188,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,189,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,190,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,191,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,192,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,193,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,194,0.0,0.0,0.0,standing_still,going_straight
3c988d7c752a49b385f2eea8322652d1,car,195,0.0,0.0,0.0,standing_still,not_valid
f0a32ff104d7412c958b06dd3551a480,car,0,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,1,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,2,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,3,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,4,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,5,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,6,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,7,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,8,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,9,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,10,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,11,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,12,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,13,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,14,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,15,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,16,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,17,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,18,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,19,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,20,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,21,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,22,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,23,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,24,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,25,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,26,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,27,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,28,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,29,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,30,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,31,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,32,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,33,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,34,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,35,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,36,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,37,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,38,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,39,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,40,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,41,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,42,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,43,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,44,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,45,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,46,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,47,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,48,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,49,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,50,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,51,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,52,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,53,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,54,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,55,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,56,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,57,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,58,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,59,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,60,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,61,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,62,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,63,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,64,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,65,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,66,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,67,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,68,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,69,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,70,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,71,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,72,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,73,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,74,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,75,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,76,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,77,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,78,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,79,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,80,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,81,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,82,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,83,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,84,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,85,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,86,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,87,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,88,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,89,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,90,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,91,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,92,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,93,0.0,0.0,0.0,standing_still,going_straight
f0a32ff104d7412c958b06dd3551a480,car,94,0.0,0.0,0.0,standing_still,turning_left
f0a32ff104d7412c958b06dd3551a480,car,95,0.34,2.252,22.517,cruising,going_straight
f0a32ff104d7412c958b06dd3551a480,car,96,0.34,2.252,0.0,cruising,going_straight
f0a32ff104d7412c958b06dd3551a480,car,97,0.34,2.252,0.0,cruising,going_straight
f0a32ff104d7412c958b06dd3551a480,car,98,0.34,2.252,0.0,cruising,going_straight
