actor_id,type,frame,speed (m/s),heading (rad),yaw_rate (rad/s),longitudinal,lateral
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,52,0.11,-2.379,0.007,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,53,0.11,-2.378,0.007,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,54,0.11,-2.377,0.007,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,55,0.12,-2.377,0.007,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,56,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,57,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,58,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,59,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,60,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,61,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,62,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,63,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,64,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,65,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,66,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,67,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,68,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,69,0.12,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,70,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,71,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,72,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,73,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,74,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,75,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,76,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,77,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,78,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,79,0.11,-2.377,0.0,reversing,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,80,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,81,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,82,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,83,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,84,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,85,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,86,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,87,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,88,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,89,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,90,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,91,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,92,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,93,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,94,0.13,-2.377,0.0,cruising,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,95,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,96,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,97,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,98,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,99,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,100,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,101,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,102,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,103,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,104,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,105,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,106,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,107,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,108,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,109,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,110,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,111,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,112,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,113,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,114,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,115,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,116,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,117,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,118,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,119,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,120,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,121,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,122,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,123,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,124,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,125,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,126,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,127,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,128,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,129,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,130,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,131,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,132,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,133,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,134,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,135,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,136,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,137,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,138,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,139,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,140,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,141,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,142,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,143,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,144,0.05,-2.377,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,145,0.0,-2.377,0.0,standing_still,turning_left
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,146,0.0,-0.0,23.768,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,147,0.0,-0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,148,0.0,-0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,149,0.0,-0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,150,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,151,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,152,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,153,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,154,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,155,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,156,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,157,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,158,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,159,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,160,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,161,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,162,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,163,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,164,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,165,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,166,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,167,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,168,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,169,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,170,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,171,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,172,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,173,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,174,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,175,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,176,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,177,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,178,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,179,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,180,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,181,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,182,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,183,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,184,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,185,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,186,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,187,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,188,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,189,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,190,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,191,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,192,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,193,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,194,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,195,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,196,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,197,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,198,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,199,0.0,0.0,0.0,standing_still,going_straight
c5640d5eaa7d42cbbebe7c9bef889b88,bicycle,200,0.0,0.0,0.0,standing_still,not_valid
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,0,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,1,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,2,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,3,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,4,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,5,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,6,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,7,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,8,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,9,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,10,0.04,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,11,0.04,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,12,0.04,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,13,0.04,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,14,0.04,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,15,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,16,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,17,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,18,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,19,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,20,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,21,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,22,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,23,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,24,0.05,0.741,0.0,standing_still,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,25,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,26,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,27,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,28,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,29,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,30,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,31,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,32,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,33,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,34,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,35,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,36,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,37,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,38,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,39,0.08,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,40,0.16,0.741,0.0,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,41,0.16,0.743,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,42,0.16,0.746,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,43,0.16,0.748,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,44,0.16,0.751,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,45,0.16,0.754,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,46,0.16,0.756,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,47,0.16,0.759,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,48,0.16,0.762,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,49,0.16,0.764,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,50,0.16,0.767,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,51,0.16,0.769,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,52,0.16,0.772,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,53,0.16,0.775,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,54,0.16,0.777,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,55,0.16,0.78,0.026,reversing,going_straight
ca5b3ca5aea745ee8fe12b0f74d77f8e,car,56,0.16,0.783,0.026,reversing,going_straight
