actor_id,type,frame,speed (m/s),heading (rad),yaw_rate (rad/s),longitudinal,lateral
a17eaee4f19f45e2a80e0ed11751b86b,car,47,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,48,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,49,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,50,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,51,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,52,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,53,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,54,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,55,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,56,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,57,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,58,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,59,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,60,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,61,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,62,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,63,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,64,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,65,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,66,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,67,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,68,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,69,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,70,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,71,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,72,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,73,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,74,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,75,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,76,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,77,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,78,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,79,0.23,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,80,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,81,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,82,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,83,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,84,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,85,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,86,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,87,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,88,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,89,0.16,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,90,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,91,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,92,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,93,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,94,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,95,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,96,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,97,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,98,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,99,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,100,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,101,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,102,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,103,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,104,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,105,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,106,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,107,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,108,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,109,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,110,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,111,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,112,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,113,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,114,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,115,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,116,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,117,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,118,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,119,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,120,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,121,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,122,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,123,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,124,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,125,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,126,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,127,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,128,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,129,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,130,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,131,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,132,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,133,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,134,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,135,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,136,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,137,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,138,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,139,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,140,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,141,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,142,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,143,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,144,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,145,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,146,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,147,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,148,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,149,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,150,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,151,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,152,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,153,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,154,0.0,0.933,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,155,0.0,0.933,0.0,standing_still,turning_right
a17eaee4f19f45e2a80e0ed11751b86b,car,156,0.0,0.0,-9.327,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,157,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,158,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,159,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,160,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,161,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,162,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,163,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,164,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,165,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,166,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,167,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,168,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,169,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,170,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,171,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,172,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,173,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,174,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,175,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,176,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,177,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,178,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,179,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,180,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,181,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,182,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,183,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,184,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,185,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,186,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,187,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,188,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,189,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,190,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,191,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,192,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,193,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,194,0.0,0.0,0.0,standing_still,going_straight
a17eaee4f19f45e2a80e0ed11751b86b,car,195,0.0,0.0,0.0,standing_still,not_valid
4d171d65ed9345218fb15a1a33325078,pedestrian,0,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,1,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,2,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,3,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,4,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,5,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,6,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,7,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,8,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,9,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,10,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,11,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,12,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,13,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,14,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,15,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,16,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,17,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,18,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,19,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,20,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,21,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,22,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,23,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,24,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,25,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,26,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,27,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,28,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,29,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,30,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,31,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,32,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,33,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,34,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,35,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,36,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,37,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,38,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,39,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,40,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,41,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,42,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,43,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,44,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,45,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,46,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,47,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,48,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,49,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,50,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,51,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,52,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,53,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,54,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,55,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,56,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,57,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,58,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,59,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,60,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,61,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,62,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,63,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,64,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,65,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,66,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,67,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,68,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,69,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,70,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,71,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,72,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,73,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,74,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,75,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,76,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,77,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,78,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,79,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,80,0.0,0.0,0.0,standing_still,going_straight
4d171d65ed9345218fb15a1a33325078,pedestrian,81,0.0,0.0,0.0,standing_still,going_straight
